512
1020

-103.3472824	-57.32217407	0
-89.62343597	-57.32217407	0
-75.89958954	-57.32217407	0
-62.17573929	-57.32217407	0
-48.45188904	-57.32217407	0
-34.72803879	-57.32217407	0
-21.00418854	-57.32217407	0
-7.280339241	-57.32217407	0
6.443510056	-57.32217407	0
20.1673584	-57.32217407	0
33.89120865	-57.32217407	0
47.6150589	-57.32217407	0
61.33890915	-57.32217407	0
75.0627594	-57.32217407	0
88.78660584	-57.32217407	0
102.5104523	-57.32217407	0
-103.3472824	-49.17712784	0
-89.62343597	-49.17712784	0
-75.89958954	-49.17712784	0
-62.17573929	-49.17712784	0
-48.45188904	-49.17712784	0
-34.72803879	-49.17712784	0.236305609
-21.00418854	-49.17712784	0
-7.280339241	-49.17712784	0
6.443510056	-49.17712784	0
20.1673584	-49.17712784	0
33.89120865	-49.17712784	0
47.6150589	-49.17712784	0
61.33890915	-49.17712784	0.236305609
75.0627594	-49.17712784	0
88.78660584	-49.17712784	0
102.5104523	-49.17712784	0
-103.3472824	-41.03207779	0
-89.62343597	-41.03207779	0
-75.89958954	-41.03207779	0
-62.17573929	-41.03207779	0
-48.45188904	-41.03207779	0.411231667
-34.72803879	-41.03207779	12.98929787
-21.00418854	-41.03207779	0.411231667
-7.280339241	-41.03207779	0
6.443510056	-41.03207779	0
20.1673584	-41.03207779	0
33.89120865	-41.03207779	0
47.6150589	-41.03207779	0.411231667
61.33890915	-41.03207779	12.98929787
75.0627594	-41.03207779	0.411231667
88.78660584	-41.03207779	0
102.5104523	-41.03207779	0
-103.3472824	-32.88702774	0
-89.62343597	-32.88702774	0
-75.89958954	-32.88702774	0
-62.17573929	-32.88702774	0
-48.45188904	-32.88702774	2.634249687
-34.72803879	-32.88702774	26.95637512
-21.00418854	-32.88702774	2.634249687
-7.280339241	-32.88702774	0
6.443510056	-32.88702774	0
20.1673584	-32.88702774	0
33.89120865	-32.88702774	0
47.6150589	-32.88702774	2.634249687
61.33890915	-32.88702774	26.95637512
75.0627594	-32.88702774	2.634249687
88.78660584	-32.88702774	0
102.5104523	-32.88702774	0
-103.3472824	-24.7419796	0
-89.62343597	-24.7419796	0
-75.89958954	-24.7419796	0
-62.17573929	-24.7419796	0
-48.45188904	-24.7419796	0.411231637
-34.72803879	-24.74198151	12.98929882
-21.00418854	-24.7419796	0.411231637
-7.280339241	-24.7419796	0
6.443510056	-24.7419796	0
20.1673584	-24.7419796	0.236307636
33.89120865	-24.7419796	0
47.6150589	-24.7419796	0.411231637
61.33890915	-24.74198151	12.98929882
75.0627594	-24.7419796	0.411231637
88.78660584	-24.7419796	0
102.5104523	-24.7419796	0
-103.3472824	-16.59693146	0
-89.62343597	-16.59693146	0
-75.89958954	-16.59693146	0
-62.17573929	-16.59693146	0
-48.45188904	-16.59693146	0
-34.72803879	-16.59693146	0.236307636
-21.00418854	-16.59693146	0
-7.280339241	-16.59693146	0
6.443510056	-16.59693146	0.411232978
20.1673584	-16.59693146	12.98929882
33.89120865	-16.59693146	0.411231637
47.6150589	-16.59693146	0
61.33890915	-16.59693146	0.236307636
75.0627594	-16.59693146	0
88.78660584	-16.59693146	0
102.5104523	-16.59693146	0
-103.3472824	-8.451883316	0
-89.62343597	-8.451883316	0
-75.89958954	-8.451883316	0
-62.17573929	-8.451883316	0
-48.45188904	-8.451883316	0
-34.72803879	-8.451883316	0
-21.00418854	-8.451883316	0
-7.280339241	-8.451883316	0
6.443510056	-8.451883316	2.634249687
20.1673584	-8.45188427	26.95637894
33.89120865	-8.451883316	2.634249687
47.6150589	-8.451883316	0
61.33890915	-8.451883316	0
75.0627594	-8.451883316	0
88.78660584	-8.451883316	0
102.5104523	-8.451883316	0
-103.3472824	-0.306835175	0
-89.62343597	-0.306835175	0
-75.89958954	-0.306835175	0
-62.17573929	-0.306835175	0
-48.45188904	-0.306835175	0
-34.72803879	-0.306835175	0
-21.00418854	-0.306835175	0
-7.280339241	-0.306835175	0
6.443510056	-0.306835175	0.411232978
20.1673584	-0.306835651	12.98929882
33.89120865	-0.306835175	0.411231637
47.6150589	-0.306835175	0
61.33890915	-0.306835175	0
75.0627594	-0.306835175	0
88.78660584	-0.306835175	0
102.5104523	-0.306835175	0
-103.3472824	7.838212967	0
-89.62343597	7.838212967	0
-75.89958954	7.838212967	0
-62.17573929	7.838212967	0
-48.45188904	7.838212967	0
-34.72803879	7.838212967	0
-21.00418854	7.838212967	0
-7.280339241	7.838212967	0
6.443510056	7.838212967	0
20.1673584	7.838212967	0.236307636
33.89120865	7.838212967	0
47.6150589	7.838212967	0
61.33890915	7.838212967	0
75.0627594	7.838212967	0
88.78660584	7.838212967	0
102.5104523	7.838212967	0
-103.3472824	15.98326111	0
-89.62343597	15.98326111	0
-75.89958954	15.98326111	0
-62.17573929	15.98326111	4.28800106
-48.45188904	15.98326111	0
-34.72803879	15.98326111	0
-21.00418854	15.98326111	0
-7.280339241	15.98326111	0
6.443510056	15.98326111	0
20.1673584	15.98326111	0
33.89120865	15.98326111	0
47.6150589	15.98326111	0
61.33890915	15.98326111	0
75.0627594	15.98326111	0
88.78660584	15.98326111	0
102.5104523	15.98326111	0
-103.3472824	24.12830925	0
-89.62343597	24.12830925	0
-75.89958954	24.12830925	5.129132271
-62.17573929	24.12830544	44.56494522
-48.45188904	24.12830925	5.129132271
-34.72803879	24.12830925	0
-21.00418854	24.12830925	0
-7.280339241	24.12830925	0
6.443510056	24.12830925	0
20.1673584	24.12830925	0
33.89120865	24.12830925	0
47.6150589	24.12830925	0
61.33890915	24.12830925	0.236306623
75.0627594	24.12830925	0
88.78660584	24.12830925	0
102.5104523	24.12830925	0
-103.3472824	32.27335739	0
-89.62343597	32.27335739	0
-75.89958954	32.27335739	13.05499458
-62.17573929	32.27335358	109.9466629
-48.45188904	32.27335739	13.05499458
-34.72803879	32.27335739	0
-21.00418854	32.27335739	0
-7.280339241	32.27335739	0.23630558
6.443510056	32.27335739	0
20.1673584	32.27335739	0
33.89120865	32.27335739	0
47.6150589	32.27335739	0.411231637
61.33890915	32.27335739	12.98929405
75.0627594	32.27335739	0.411231637
88.78660584	32.27335739	0
102.5104523	32.27335739	0
-103.3472824	40.41840744	0
-89.62343597	40.41840744	0
-75.89958954	40.41840744	5.129127502
-62.17573929	40.41840363	44.56493378
-48.45188904	40.41840744	5.129127502
-34.72803879	40.41840744	0
-21.00418854	40.41840744	0.411231667
-7.280339241	40.41840744	12.98929787
6.443510056	40.41840744	0.411231667
20.1673584	40.41840744	0
33.89120865	40.41840744	0
47.6150589	40.41840744	2.634249926
61.33890915	40.41840744	26.95637703
75.0627594	40.41840744	2.634249926
88.78660584	40.41840744	0
102.5104523	40.41840744	0
-103.3472824	48.56345749	0
-89.62343597	48.56345749	0
-75.89958954	48.56345749	0
-62.17573929	48.56345749	4.287991524
-48.45188904	48.56345749	0
-34.72803879	48.56345749	0
-21.00418854	48.56345749	2.634249687
-7.280339241	48.56345749	26.95637512
6.443510056	48.56345749	2.634249687
20.1673584	48.56345749	0
33.89120865	48.56345749	0
47.6150589	48.56345749	0.411231637
61.33890915	48.56345749	12.98929405
75.0627594	48.56345749	0.411231637
88.78660584	48.56345749	0
102.5104523	48.56345749	0
-103.3472824	56.70850754	0
-89.62343597	56.70850754	0
-75.89958954	56.70850754	0
-62.17573929	56.70850754	0
-48.45188904	56.70850754	0
-34.72803879	56.70850754	0
-21.00418854	56.70850754	0.411231637
-7.280339241	56.70850754	12.98929501
6.443510056	56.70850754	0.411231637
20.1673584	56.70850754	0
33.89120865	56.70850754	0
47.6150589	56.70850754	0
61.33890915	56.70850754	0.23630558
75.0627594	56.70850754	0
88.78660584	56.70850754	0
102.5104523	56.70850754	0
-103.3472824	64.8535614	0
-89.62343597	64.8535614	0
-75.89958954	64.8535614	0
-62.17573929	64.8535614	0
-48.45188904	64.8535614	0
-34.72803879	64.8535614	0
-21.00418854	64.8535614	0
-7.280339241	64.8535614	0.23630558
6.443510056	64.8535614	0
20.1673584	64.8535614	0
33.89120865	64.8535614	0
47.6150589	64.8535614	0
61.33890915	64.8535614	0
75.0627594	64.8535614	0
88.78660584	64.8535614	0
102.5104523	64.8535614	0
-103.3472824	-57.32217407	10.04184341
-89.62343597	-57.32217407	10.04184341
-75.89958954	-57.32217407	10.04184341
-62.17573929	-57.32217407	10.04184341
-48.45188904	-57.32217407	10.04184341
-34.72803879	-57.32217407	10.04184341
-21.00418854	-57.32217407	10.04184341
-7.280339241	-57.32217407	10.04184341
6.443510056	-57.32217407	10.04184341
20.1673584	-57.32217407	10.04184341
33.89120865	-57.32217407	10.04184341
47.6150589	-57.32217407	10.04184341
61.33890915	-57.32217407	10.04184341
75.0627594	-57.32217407	10.04184341
88.78660584	-57.32217407	10.04184341
102.5104523	-57.32217407	10.04184341
-103.3472824	-49.17712784	10.04184341
-89.62343597	-49.17712784	10.04184341
-75.89958954	-49.17712784	10.04184341
-62.17573929	-49.17712784	10.04184341
-48.45188904	-49.17712784	10.43331718
-34.72803879	-49.17712784	15.09920311
-21.00418854	-49.17712784	10.43331718
-7.280339241	-49.17712784	10.04184341
6.443510056	-49.17712784	10.04184341
20.1673584	-49.17712784	10.04184341
33.89120865	-49.17712784	10.04184341
47.6150589	-49.17712784	10.04184341
61.33890915	-49.17712784	14.32983589
75.0627594	-49.17712784	10.04184341
88.78660584	-49.17712784	10.04184341
102.5104523	-49.17712784	10.04184341
-103.3472824	-41.03207779	10.04184341
-89.62343597	-41.03207779	10.04184341
-75.89958954	-41.03207779	10.04184341
-62.17573929	-41.03207779	11.18053818
-48.45188904	-41.03207779	18.72194672
-34.72803879	-41.0320816	54.60677719
-21.00418854	-41.03207779	18.72194672
-7.280339241	-41.03207779	11.18053818
6.443510056	-41.03207779	10.04184341
20.1673584	-41.03207779	10.04184341
33.89120865	-41.03207779	10.04184341
47.6150589	-41.03207779	15.17097092
61.33890915	-41.03208542	81.40798187
75.0627594	-41.03207779	15.17097092
88.78660584	-41.03207779	10.04184341
102.5104523	-41.03207779	10.04184341
-103.3472824	-32.88702774	10.04184341
-89.62343597	-32.88702774	10.04184341
-75.89958954	-32.88702774	10.60711765
-62.17573929	-32.88702774	14.79592705
-48.45188904	-32.88702774	30.95667648
-34.72803879	-32.88703156	78.46669769
-21.00418854	-32.88702774	30.95667648
-7.280339241	-32.88702774	14.79592705
6.443510056	-32.88702774	10.60711861
20.1673584	-32.88702774	10.04184341
33.89120865	-32.88702774	10.04184341
47.6150589	-32.88702774	23.94765472
61.33890915	-32.88703537	119.9885101
75.0627594	-32.88702774	23.94765472
88.78660584	-32.88702774	10.04184341
102.5104523	-32.88702774	10.04184341
-103.3472824	-24.7419796	10.04184341
-89.62343597	-24.7419796	10.04184341
-75.89958954	-24.7419796	12.7605629
-62.17573929	-24.7419796	19.83994484
-48.45188904	-24.7419796	32.37482071
-34.72803879	-24.74198151	61.50011444
-21.00418854	-24.7419796	32.37482071
-7.280339241	-24.7419796	19.83994484
6.443510056	-24.7419796	12.7605629
20.1673584	-24.7419796	14.32984448
33.89120865	-24.7419796	10.04184341
47.6150589	-24.7419796	15.17097569
61.33890915	-24.74198341	81.40801239
75.0627594	-24.7419796	15.17097569
88.78660584	-24.7419796	10.04184341
102.5104523	-24.7419796	10.04184341
-103.3472824	-16.59693146	10.04184341
-89.62343597	-16.59693146	10.1817255
-75.89958954	-16.59693146	15.64805794
-62.17573929	-16.59693146	25.27714729
-48.45188904	-16.59693337	39.16085815
-34.72803879	-16.59693337	51.98171616
-21.00418854	-16.59693337	39.16085815
-7.280339241	-16.59693146	25.27714729
6.443510056	-16.59693146	20.58338928
20.1673584	-16.59693718	81.40800476
33.89120865	-16.59693146	15.17097569
47.6150589	-16.59693146	10.04184341
61.33890915	-16.59693146	14.32984448
75.0627594	-16.59693146	10.04184341
88.78660584	-16.59693146	10.04184341
102.5104523	-16.59693146	10.04184341
-103.3472824	-8.451883316	10.04184341
-89.62343597	-8.451883316	10.7860508
-75.89958954	-8.451883316	18.4214859
-62.17573929	-8.45188427	31.9695797
-48.45188904	-8.451885223	53.10146332
-34.72803879	-8.451886177	62.9323616
-21.00418854	-8.451885223	53.10146332
-7.280339241	-8.45188427	31.9695797
6.443510056	-8.45188427	29.9740715
20.1673584	-8.451887131	86.88475037
33.89120865	-8.45188427	23.94765472
47.6150589	-8.451883316	10.04184341
61.33890915	-8.451883316	10.04184341
75.0627594	-8.451883316	10.04184341
88.78660584	-8.451883316	10.04184341
102.5104523	-8.451883316	10.04184341
-103.3472824	-0.306835175	10.04184341
-89.62343597	-0.306835175	11.38675118
-75.89958954	-0.306835651	20.39745712
-62.17573929	-0.306836605	38.0208931
-48.45188904	-0.306837559	63.53649902
-34.72803879	-0.306838989	74.75308228
-21.00418854	-0.306837559	63.52967072
-7.280339241	-0.306836605	37.96965027
6.443510056	-0.306836128	25.24717712
20.1673584	-0.306838989	81.40800476
33.89120865	-0.306835651	15.17097569
47.6150589	-0.306835175	10.04184341
61.33890915	-0.306835175	10.04184341
75.0627594	-0.306835175	10.04184341
88.78660584	-0.306835175	10.04184341
102.5104523	-0.306835175	10.04184341
-103.3472824	7.838212967	10.04184341
-89.62343597	7.838212967	11.62795258
-75.89958954	7.83821249	21.39494324
-62.17573929	7.838211536	41.37879562
-48.45188904	7.838210106	67.70091248
-34.72803879	7.838208675	107.9370728
-21.00418854	7.838210106	67.33264923
-7.280339241	7.838211536	40.31607437
6.443510056	7.83821249	21.10310364
20.1673584	7.838212967	15.84699249
33.89120865	7.838212967	10.04184341
47.6150589	7.838212967	10.04184341
61.33890915	7.838212967	10.04184341
75.0627594	7.838212967	10.04184341
88.78660584	7.838212967	10.04184341
102.5104523	7.838212967	10.04184341
-103.3472824	15.98326111	10.04184341
-89.62343597	15.98326111	11.43562698
-75.89958954	15.98326111	21.70167923
-62.17573929	15.9832592	47.4781456
-48.45188904	15.98325825	65.2023468
-34.72803879	15.98325825	74.80789185
-21.00418854	15.98325825	63.52967835
-7.280339241	15.98326016	37.96965027
6.443510056	15.98326111	20.39232636
20.1673584	15.98326111	11.38675118
33.89120865	15.98326111	10.04184341
47.6150589	15.98326111	10.04184341
61.33890915	15.98326111	10.04184341
75.0627594	15.98326111	10.04184341
88.78660584	15.98326111	10.04184341
102.5104523	15.98326111	10.04184341
-103.3472824	24.12830925	10.04184341
-89.62343597	24.12830925	11.01925659
-75.89958954	24.12830925	27.04726028
-62.17573929	24.12830544	97.6605072
-48.45188904	24.12830544	62.91477203
-34.72803879	24.12830734	63.24153137
-21.00418854	24.12830734	53.10146332
-7.280339241	24.12830925	31.9695797
6.443510056	24.12830925	18.42148781
20.1673584	24.12830925	10.7860508
33.89120865	24.12830925	10.04184341
47.6150589	24.12830925	10.04184341
61.33890915	24.12830925	14.32983971
75.0627594	24.12830925	10.04184341
88.78660584	24.12830925	10.04184341
102.5104523	24.12830925	10.04184341
-103.3472824	32.27335739	10.04184341
-89.62343597	32.27335739	10.53755283
-75.89958954	32.27335739	40.5057106
-62.17573929	32.27335358	119.9885101
-48.45188904	32.27335739	56.28396225
-34.72803879	32.27335358	47.04173279
-21.00418854	32.27335358	39.16085815
-7.280339241	32.27335739	29.63256264
6.443510056	32.27335739	15.64805794
20.1673584	32.27335739	10.1817255
33.89120865	32.27335739	10.04184341
47.6150589	32.27335739	15.17096901
61.33890915	32.27335358	81.40798187
75.0627594	32.27335739	15.17096901
88.78660584	32.27335739	10.04184341
102.5104523	32.27335739	10.04184341
-103.3472824	40.41840744	10.04184341
-89.62343597	40.41840744	10.27518845
-75.89958954	40.41840744	22.82672501
-62.17573929	40.41839981	97.66049194
-48.45188904	40.41840744	36.48379517
-34.72803879	40.41840744	31.17077828
-21.00418854	40.41840744	32.37481308
-7.280339241	40.41840363	55.7755394
6.443510056	40.41840744	17.75895882
