2	0.00809831
3	-0.000626892
1	-0.00331046
1	-0.0678509
2	0.0160353
3	-0.0113924
4	-0.00380624
1	-0.0413565
2	-0.00101422
1	-0.0211985
2	-0.00941583
3	-0.00462001
1	0.00496689
1	-0.037802
2	-0.0197078
3	-0.0125827
4	-0.00802668
5	0.00491771
1	0.0571651
2	-0.0341488
3	-0.0252957
4	-1.62117e-005
1	-0.0160073
2	-0.00264271
1	-0.0948227
2	0.125911
3	-0.109347
4	-0.00172695
1	0.026952
2	-0.0302149
3	-0.0124727
4	-0.00200926
1	-0.0275555
2	-0.00302653
1	0.00991562
2	0.00877313
3	0.00191068
1	0.00735179
2	-0.00668309
1	0.0343751
2	-0.0293662
3	0.0256213
4	0.00864181
5	-0.00150179
1	0.0403359
2	0.00178714
1	-0.00751335
2	0.00130263
1	-0.0234587
2	0.0130701
3	0.00665123
1	-0.000515915
1	-0.0780386
2	0.0136173
3	0.00910117
4	-0.00444826
1	-0.0191433
2	-0.0168439
3	0.015377
4	0.00480534
1	-0.0400732
2	-0.0296383
3	0.0188572
4	-0.00677492
1	-0.0213063
2	0.0110379
3	-0.00207787
1	0.0569462
2	0.000107999
1	-0.00608764
2	-0.00155562
1	0.0620276
2	-0.0413233
3	0.029681
4	-0.0223316
5	0.00108707
1	-0.0749623
2	-0.0734266
3	-0.01682
4	0.000928674
1	-0.0392373
2	0.0357106
3	-0.0236752
4	0.0220803
5	0.00789879
1	0.0512046
2	0.0446488
3	0.0080367
4	-0.0020565
1	0.0605773
2	0.05483
3	-0.00999029
4	0.00426385
1	0.0828381
2	0.0809162
3	-0.0849049
4	0.0677707
5	0.014454
6	-0.0101861
7	0.00624191
1	-0.0153036
2	0.0184779
3	-0.00787938
1	-0.056991
2	0.0785651
3	0.0444567
4	-0.00135594
1	0.0492822
2	0.0523689
3	0.00894444
4	-0.00311757
1	0.0128722
2	0.00448134
1	0.0482587
2	-0.0415725
3	0.0167319
4	-0.00221934
1	0.0317907
2	0.0206831
3	0.015234
4	-0.00747533
1	-0.103532
2	0.140099
3	0.00530711
1	6.19526e-005
1	0.0136103
2	0.00670892
1	0.0177078
2	-0.000733612
1	0.0671785
2	-0.0349163
3	-0.0306152
4	0.0203486
5	-0.00963755
6	-0.00273381
1	0.0629166
2	-0.0498635
3	-0.0114178
4	-0.00749104
1	0.0757557
2	-0.0287158
3	0.00682187
1	0.0641556
2	-0.0389014
3	0.00106356
1	-0.00035783
1	-0.00614078
2	0.00243478
1	0.00761616
2	0.00785002
1	0.0691703
2	0.0639227
3	-0.0317395
4	0.00125517
1	-0.0764716
2	0.0914453
3	0.0204892
4	0.0129409
5	-0.000282893
1	-0.0985142
2	0.0547897
3	-0.00947855
4	-0.000413947
1	-0.0537361
2	-0.00168329
1	0.0667966
2	0.0297926
3	-0.0246449
4	-0.00194443
1	0.0121737
2	-0.00132411
1	-0.00600967
2	0.00885356
3	0.00217036
1	-0.063432
2	-0.024149
3	0.0158708
4	0.0140348
5	-0.00314416
1	-0.0200254
2	-0.00622582
1	0.0419435
2	-0.0390891
3	0.00239238
1	-0.00219825
1	0.0710201
2	0.0459642
3	-0.0279477
4	0.0254718
5	0.0150244
6	-0.000601559
1	-0.0401861
2	-0.0265025
3	-0.018993
4	0.00436451
1	0.0862236
2	-0.0257591
3	0.0158969
4	-0.00227807
1	-0.0563047
2	-0.0273713
3	-0.00117844
1	0.0653199
2	0.00568351
1	0.0132685
2	0.0139161
3	0.00249499
1	0.0516156
2	0.0209838
3	-0.00105553
1	0.066646
2	0.0247755
3	-0.00474657
1	0.00559977
1	-0.0700678
2	-0.0633468
3	-0.000328846
1	-0.0329761
2	0.0391071
3	-0.0248803
4	0.0035483
1	0.0776781
2	-0.00289233
1	-0.0435398
2	0.00310932
1	-0.0653634
2	-0.0482299
3	0.0184717
4	0.0114066
5	-2.41416e-005
1	0.0636296
2	-0.0357836
3	-0.0216957
4	-0.00641794
1	0.0567427
2	0.0120174
3	-0.0125566
4	-0.00394381
1	0.066105
2	0.0808316
3	-0.046711
4	0.00741528
1	-0.0319777
2	0.0144418
3	0.00154701
1	-0.0106628
2	0.00171671
1	0.0120095
2	0.012471
3	0.00585569
1	-0.00376789
1	0.0463282
2	0.0254624
3	0.0020946
1	0.0531457
2	-0.0259388
3	-0.0080792
4	0.00701048
1	-0.0605026
2	0.0223576
3	0.00674637
1	0.000400555
1	0.0139468
2	0.00414584
1	0.0559362
2	-0.000546757
1	0.0792699
2	-0.0761144
3	0.0392613
4	0.0022583
1	0.0250721
2	0.00453621
1	-0.0278797
2	-0.0157547
3	-0.00320796
1	0.07415
2	-0.0074236
1	-0.0537412
2	-0.0410079
3	-0.0209088
4	-0.0145593
5	-0.00115137
1	0.0847928
2	-0.0413602
3	-0.010282
4	0.00371285
1	-0.00270375
1	0.038797
2	0.0232382
3	0.000943585
1	-0.0472351
2	-0.020437
3	-0.0111852
4	-0.00454715
1	-0.0455779
2	0.0484996
3	-0.0021795
1	0.00737663
2	-0.00219123
1	-0.0410329
2	0.00744551
1	0.00153546
1	0.0728931
2	0.0662562
3	-0.0216932
4	-0.00841522
5	-0.00419885
1	0.00200919
1	-0.014146
2	-0.00185715
1	0.00731815
2	0.00672841
1	0.0120295
2	-0.0100615
3	0.00177505
1	-0.0820562
2	0.0285041
3	-0.0119887
4	0.00975804
5	-0.00856399
6	-0.00389786
1	0.0956687
2	-0.00160874
1	0.0161798
2	-0.0117521
3	-0.00197844
1	-0.0158163
2	0.00704932
1	0.055815
2	0.0403412
3	-0.0158188
4	0.00998935
5	-0.00105884
1	0.039796
2	-0.0270861
3	0.0164661
4	-0.00576645
1	0.015999
2	0.0146145
3	0.00397196
1	0.0496502
2	0.00929443
3	-0.00365374
1	0.00773606
2	0.00223867
1	-0.0621555
2	-0.0213563
3	0.00826422
4	0.00146409
1	0.0448061
2	0.0410254
3	-0.000929448
1	-0.0166738
2	-0.0105748
3	-0.00532791
1	0.0416233
2	-0.034149
3	0.0257596
4	0.00572745
1	-0.0174218
2	-0.00302093
1	0.0359218
2	-0.00600542
1	0.0835585
2	0.0717293
3	-0.0363488
4	-0.0258439
5	-0.0111588
6	-0.00459895
1	-0.056003
2	0.0196866
3	-0.0141036
4	0.0119485
5	-0.00817163
6	-0.00463465
1	-0.0200053
2	-0.0177901
3	0.00667161
1	0.0110297
2	-0.00539376
1	-0.0637748
2	-0.0283543
3	-0.00963373
4	0.00587326
1	0.0568909
2	0.0440728
3	-0.0374404
4	0.00427713
1	-0.0763707
2	0.100625
3	-0.0234995
4	0.0104098
5	-0.00381905
1	0.104615
2	0.000492589
1	-0.0502478
2	-0.035693
3	0.0340075
4	-0.0287212
5	-0.019357
6	-0.0025476
1	-0.00720573
2	-0.00656633
1	0.0663544
2	-0.083144
3	0.0162327
4	-0.0129922
5	0.0106908
6	0.00893609
7	-0.00318125
1	0.0372108
2	0.0219353
3	0.00539077
1	-0.00155496
1	-0.0504315
2	-0.0349331
3	0.0271329
4	0.00249733
1	0.0351981
2	-0.01964
3	-0.00174727
1	-0.02741
2	0.0274462
3	0.0038566
1	-0.00119098
1	-0.0182773
2	-0.00710654
1	0.0676746
2	-0.0205989
3	0.0122441
4	-0.00296273
1	-0.023954
2	-0.0123711
3	-0.00549614
1	0.0440996
2	-0.037849
3	-0.014173
4	-0.00253393
1	-0.0218385
2	0.0275893
3	0.0158017
4	0.0108679
5	-0.00300753
1	-0.0423387
2	-0.0497756
3	-0.0120265
4	0.00280478
1	-0.0324017
2	0.0135986
3	0.00733603
1	-0.0615181
2	-0.00179631
1	-0.0621315
2	0.062458
3	-0.0607195
4	0.0335306
5	-0.000465655
1	-0.0034843
1	0.00327815
1	0.0104112
2	-0.00957033
3	-0.00442007
1	0.0959635
2	-0.0296864
3	-0.0260214
4	0.0167277
5	0.0105307
6	-0.00857987
7	-0.000693038
1	-0.00483978
1	0.00891476
2	-0.0027733
1	-0.0127248
2	-0.0113807
3	-0.00339758
1	0.0454254
2	-0.0136215
3	0.00223171
1	-0.0417349
2	-0.0365703
3	-0.0141102
4	0.00773265
1	0.035357
2	0.00452852
1	-0.0201912
2	-0.0015869
1	0.00839858
2	-0.00222869
1	0.0710185
2	-0.0851032
3	0.0159367
4	-0.0141117
5	-0.0073095
1	0.00460372
1	0.0316359
2	0.022869
3	-0.00440254
1	0.00695925
2	0.00894706
3	-0.00493388
1	0.0698537
2	-0.0243636
3	-0.0179255
4	0.0145513
5	-0.000901978
1	-0.0743564
2	-0.0183323
3	-0.00487665
1	-0.0165758
2	0.0134334
3	-0.00746264
1	-0.0465365
2	-0.0327996
3	-0.015099
4	0.00675594
1	0.0302596
2	-0.0202945
3	0.0100632
4	-0.00441592
1	-0.00485153
1	-0.0303557
2	-0.000796845
1	-0.047876
2	0.0453317
3	-0.0314994
4	-0.0120434
5	-0.00835467
6	0.00745855
1	0.0616428
2	-0.0153143
3	0.00470596
1	-0.0539572
2	-0.0490638
3	-4.49207e-005
1	-0.0449872
2	-0.0369061
3	0.028261
4	-0.0132907
5	-0.0109464
6	0.00259826
1	0.00983764
2	0.0108577
3	-0.00971513
4	0.00109061
1	0.0929385
2	0.0634804
3	0.0362159
4	0.00501841
1	-0.0147682
2	0.0166686
3	0.00623184
1	-0.037571
2	-0.0472928
3	-0.0187074
4	-0.00581185
1	-0.0214473
2	-0.00502267
1	-0.049294
2	-0.0176431
3	0.0136338
4	0.00649993
1	-0.0832482
2	-0.0388496
3	-0.0285192
4	0.0102702
5	0.00696005
1	0.0180274
2	-0.0137251
3	-0.00863226
4	-0.00369895
1	-0.017993
2	0.013748
3	0.00755729
1	0.0235551
2	-0.00080097
1	0.00686018
2	0.00669743
1	-0.040455
2	0.00140915
1	0.00789254
2	0.00716386
1	-0.0187877
2	0.0101736
3	0.00274731
1	0.00840926
2	0.00334638
1	-0.0603477
2	-0.013661
3	-0.00863909
4	0.00235742
1	-0.0274292
2	0.0168024
3	-0.000334361
1	0.0199885
2	0.0209267
3	-0.01371
4	-0.00931036
5	-0.00266231
1	-0.0161653
2	-0.00121045
1	0.0453004
2	-0.0503098
3	-0.0323282
4	0.00239381
1	-0.0573115
2	-0.0356096
3	0.0143981
4	0.00983163
5	0.00176418
1	0.0105042
2	-0.0152047
3	0.000523258
1	-0.0212807
2	0.0179939
3	0.0123617
4	-0.00582433
1	-0.0522797
2	-0.0187203
3	0.013546
4	-0.00738488
1	0.0522084
2	-0.0135494
3	0.00845688
4	-0.00148208
1	0.0132162
2	0.0101153
3	-0.00834056
4	0.005177
1	0.0159653
2	0.0075816
1	0.0571352
2	-0.0673209
3	-0.0112224
4	0.00803816
5	-0.00591614
1	0.019373
2	-0.00949469
3	0.00705559
1	0.0501629
2	0.0267688
3	-0.0127815
4	-0.00580488
1	0.0457838
2	0.0469716
3	-0.0233104
4	0.0105853
5	-0.00587827
1	0.0355285
2	-0.031049
3	0.00574232
1	-0.0672639
2	0.0230453
3	-0.0197509
4	0.00741328
1	-0.0481115
2	0.00866019
3	0.00602231
1	-0.0370954
2	0.0464103
3	0.0183679
4	-0.0128431
5	-0.000468873
1	-0.0669568
2	-0.0688626
3	-0.0283414
4	0.00560065
1	0.0575742
2	0.00984592
3	0.00420986
1	-0.0678087
2	0.0877516
3	-0.070399
4	-0.00739934
1	0.0156887
2	-0.00982129
3	0.00420998
1	0.0278813
2	0.0325402
3	0.0167296
4	0.00226958
1	0.0304382
2	-0.0212464
3	-0.0143517
4	-0.00487945
1	0.0425101
2	0.0145548
3	0.00740945
1	-0.0527636
2	-0.047328
3	-0.0240078
4	-0.00658259
1	-0.0544531
2	-0.05481
3	0.0115463
4	-0.00822062
5	-0.00603112
1	0.00701533
2	-0.00666866
1	-0.0538803
2	0.0213141
3	0.0114607
4	-0.00914757
5	0.00575774
1	0.0260318
2	-0.00678394
1	0.0501023
2	-0.0305315
3	0.00592455
1	-0.00855586
2	-0.000293192
1	-0.0519056
2	-0.0479298
3	0.0383212
4	0.010675
5	-0.00224333
1	-0.0450865
2	-0.0230323
3	0.0187168
4	-0.0070497
1	0.0379254
2	-0.018325
3	0.00437591
1	-0.0146523
2	0.00535661
1	-0.0226984
2	0.0288909
3	0.0215293
4	0.00993941
5	-0.00210392
1	0.0127881
2	-0.0164215
3	0.00669686
1	0.0173013
2	-0.00267701
1	-0.0160457
2	-0.0151388
3	0.00815018
4	0.00514445
1	-0.050513
2	-0.0184213
3	-0.0106242
4	-0.00423392
1	-0.0633591
2	0.0715253
3	0.0295061
4	0.0136781
5	0.00922886
6	0.000211154
1	0.0365811
2	-0.00052726
1	0.0650174
2	-0.0643627
3	-0.0263112
4	0.00544431
1	0.0632851
2	0.0188797
3	-0.0047667
1	-0.0196288
2	-0.00333174
1	0.0785193
2	-0.0620925
3	-0.039928
4	0.00998675
5	0.00747155
1	0.0310823
2	0.0294292
3	0.0188891
4	-0.00316265
1	0.0530677
2	0.0549044
3	0.00166513
1	0.00752377
2	0.00789561
1	0.0808508
2	-0.0868109
3	-0.0573648
4	0.00719647
1	-0.0828637
2	-0.0662475
3	0.0119857
4	0.00461548
1	-0.0182149
2	0.0167384
3	-0.00487278
1	0.0318033
2	0.0345569
3	-0.00773161
1	0.0539521
2	0.0352442
3	0.0221604
4	-0.0151775
5	0.0138817
6	0.00510318
1	-0.0393858
2	0.0267612
3	0.00718379
1	-0.0809603
2	-0.0577084
3	-0.0225778
4	-0.0142086
5	-0.0105514
6	-0.000964492
1	0.0438261
2	0.0153622
3	-0.00428689
1	-0.025313
2	-0.00471372
1	-0.0135254
2	-0.00369862
1	-0.0971876
2	0.0872808
3	0.054443
4	0.0327087
5	0.000317434
1	-0.025642
2	0.0009484
1	-0.0574258
2	-0.00291349
1	-0.0294988
2	0.0168288
3	-0.0117435
4	-0.00452464
1	-0.0476845
2	-0.035999
3	-0.0315616
4	-0.0107217
5	0.0012922
1	0.0099044
2	-0.00037166
1	0.0671083
2	-0.0197844
3	0.00678914
1	-0.0634133
2	0.0751275
3	-0.016861
4	-0.00190996
1	-0.0331532
2	0.0328413
3	0.00759369
1	-0.035591
2	0.0158584
3	-0.0130623
4	0.0103372
5	-0.00603062
1	0.0504833
2	0.0230705
3	-0.0218401
4	0.0125063
5	-0.00605273
1	0.0429932
2	-0.0210798
3	-0.00556991
1	-0.0227996
2	0.0232188
3	-0.00949712
4	-0.00477776
1	-0.00867897
2	-0.00303001
1	-0.0287847
2	0.0175361
3	0.00768005
1	0.000545557
1	0.0560722
2	0.0428812
3	0.0170556
4	-0.0131311
5	0.00571055
1	0.055803
2	-0.00692681
1	-0.0858764
2	-0.0350975
3	0.0331849
4	-0.0147694
5	-0.00170143
1	-0.0217574
2	-0.0187545
3	-0.0142854
4	-0.0106264
5	0.00880605
6	0.00153992
1	-0.0137444
2	0.000946688
1	0.012249
2	-0.0139784
3	0.000926448
1	0.0612198
2	-0.0704694
3	0.00828473
4	-0.00587831
1	0.0128755
2	-0.0125762
3	-0.00141942
1	-0.0418052
2	0.00170551
1	-0.0315638
2	-0.0158301
3	0.0136746
4	-0.00218292
1	-0.0351981
2	-0.00415368
1	-0.0199212
2	-0.0100914
3	-0.0071687
1	0.0441935
2	-0.0401024
3	0.0116812
4	-0.00212886
1	0.0274461
2	-0.0250508
3	-0.00111753
1	-0.0195423
2	-0.0164019
3	-0.00901311
4	0.00405977
1	0.0752323
2	-0.0633415
3	-0.015513
4	0.000634615
1	0.0341249
2	0.00357512
1	-0.0389634
2	-0.0105312
3	-0.00342264
1	0.0470386
2	-0.0601189
3	-0.0389285
4	-0.00733675
1	0.010137
2	0.00343065
1	-0.0711675
2	-0.0160079
3	0.00263429
1	-0.0578498
2	0.0582521
3	-0.0526024
4	0.0333321
5	-0.00573935
1	0.0693634
2	0.0505417
3	0.0181335
4	-0.00702964
1	0.0360786
2	0.00169407
1	0.0251284
2	0.0164866
3	0.00705467
1	-0.0780416
2	0.0198465
3	0.00695886
1	-0.0696678
2	-0.088217
3	0.0691534
4	-0.0436254
5	0.0363419
6	0.0229991
7	0.012919
8	0.000311078
1	0.0224792
2	0.0184937
3	0.0115239
4	-0.00916828
5	-0.00584101
1	0.0782741
2	-0.0166539
3	0.00306591
1	0.0137879
2	0.0115073
3	0.00257405
1	-0.0258332
2	0.0173237
3	-0.0119035
4	-0.000529386
1	-0.0731887
2	0.0281156
3	0.0191702
4	0.00263403
1	0.0613787
2	-0.0771552
3	-0.00181015
1	-0.0405685
2	-0.00425815
1	-0.00525609
1	-0.0387826
2	-0.0057218
1	-0.0739666
2	0.0514859
3	0.0127155
4	0.00554905
1	-0.0460308
2	0.054566
3	-0.026505
4	0.0155841
5	0.00621377
1	0.00320124
1	0.0266973
2	0.0176189
3	0.00272333
1	-0.0308882
2	0.0254087
3	-0.021336
4	0.0182817
5	0.00469121
1	0.0579299
2	0.0590143
3	0.0312812
4	-0.0077179
1	0.0349717
2	-0.0335955
3	0.0352193
4	-0.0327834
5	0.00839555
6	-0.000101015
1	-0.0535649
2	-0.0229077
3	-0.00477687
1	0.0223788
2	0.00138959
1	-0.0965403
2	-0.0155058
3	-0.00691542
1	-0.0407584
2	-0.00780289
1	0.031897
2	0.020989
3	0.00138551
1	-0.0199509
2	-0.0087012
3	-0.00468107
1	-0.0941241
2	-0.0512161
3	0.0476605
4	0.0213324
5	-0.000575189
1	0.0208048
2	0.0259221
3	-0.0200671
4	-0.00194336
1	0.0198539
2	0.00973139
3	0.00412881
1	0.052774
2	-0.0581284
3	-0.0335125
4	0.00151863
1	0.036379
2	0.0337899
3	-0.00567613
1	-0.0134309
2	-0.0139317
3	-0.00866339
4	0.000368221
1	0.0392769
2	0.0169539
3	-0.0154864
4	0.00674519
1	0.00900929
2	0.0092269
3	-0.00746143
1	-0.0201712
2	0.0152536
3	0.00587223
1	0.043033
2	-0.0392382
3	-0.0164338
4	-0.00120556
1	-0.066082
2	-0.0156354
3	0.0146823
4	-0.00568016
1	-0.0427393
2	-0.0256372
3	-0.00922051
4	-0.00651777
1	-0.00184256
1	-0.0304358
2	0.00969141
3	0.00594315
1	0.0173
2	0.00685663
1	0.0647533
2	-0.00635622
1	-0.0388186
2	0.0542172
3	-0.0346336
4	-0.0241773
5	-0.00954666
6	-0.00452386
1	0.0293751
2	0.0225674
3	0.00732768
1	-0.0200678
2	0.026319
3	0.000983136
1	0.0305736
2	-0.0042269
1	0.0760868
2	0.0076603
1	0.0861648
2	-0.0213805
3	-0.0118958
4	-0.00530212
1	0.027022
2	0.00391336
1	0.00720199
2	-0.00327107
1	-0.0672015
2	0.0360054
3	0.0242515
4	-0.0227605
5	-0.0122223
6	0.0110212
7	0.00793692
1	0.0624386
2	0.0596425
3	0.0390853
4	0.0222161
5	-0.0115159
6	-0.00205413
1	0.0250278
2	0.00467697
1	-0.0390614
2	0.0216095
3	0.00290093
1	-0.0595962
2	-0.0244788
3	-0.00377133
1	-0.0266423
2	0.0146938
3	-0.00875083
4	0.00282014
1	-0.068257
2	-0.0574088
3	0.0542747
4	-0.0271142
5	0.0121886
6	-0.00346948
1	0.0413186
2	0.0347396
3	-0.0173056
4	-0.00349745
1	0.0212796
2	-0.0235728
3	0.0179437
4	-0.00301319
1	-0.0560722
2	-0.00865398
3	-0.000895163
1	0.00424135
1	-0.0406868
2	0.0406917
3	0.00312946
1	-0.00112476
1	0.00812967
2	-0.0102028
3	0.00607081
1	0.0412452
2	0.0237673
3	0.00566583
1	-0.0701613
2	-0.0726699
3	-0.0163772
4	-0.00861717
5	-0.000469819
1	0.0511373
2	0.020281
3	-0.00286473
1	0.00877216
2	-0.00682143
1	0.0915285
2	-0.0483533
3	-0.0039334
1	0.057865
2	-0.0752861
3	-0.0376919
4	0.00991592
5	0.00861248
6	0.00217356
1	0.0545581
2	-0.0276902
3	0.0121521
4	0.00586615
1	0.00464377
1	0.045729
2	0.0185981
3	-0.00887697
4	0.00626636
1	0.0439065
2	-0.0376342
3	-0.0239236
4	-0.0143951
5	-0.00680229
1	0.042225
2	0.00940387
3	0.000264535
1	0.0458139
2	0.0445653
3	-0.0254846
4	0.0121218
5	-0.010745
6	0.00951338
7	-0.00575824
1	-0.00654347
2	-0.00714853
1	0.0200358
2	-0.00608108
1	0.0128071
2	0.00422247
1	-0.0375016
2	0.00956951
3	0.00334905
1	0.0276648
2	0.0352477
3	0.0178679
4	0.0101201
5	0.00130588
1	-0.000672933
1	0.00804716
2	-0.00919467
3	0.00830788
4	-0.00202304
1	0.00720679
2	0.00565043
1	-0.0668212
2	0.0305792
3	0.00738979
1	0.00132557
1	-0.0469451
2	-0.0399077
3	0.00462549
1	0.0367889
2	0.0175504
3	0.0077578
1	-0.102103
2	-0.00524162
1	-0.0507023
2	0.00997494
3	-0.00427061
1	0.0579299
2	0.00533222
1	-0.0095463
2	-0.00274229
1	-0.0161672
2	0.0173383
3	-0.0115612
4	-0.0015745
1	0.0583871
2	-0.0756195
3	-0.0507363
4	0.00732104
1	0.0394507
2	-0.00793128
1	-0.0307221
2	-0.0208417
3	0.0042369
1	-0.0583871
2	-0.00678517
1	-0.0266343
2	0.027927
3	0.00292954
1	-0.00475326
1	0.050893
2	0.0137323
3	0.0022898
1	-0.0524121
2	-0.0294036
3	-0.0152947
4	0.013761
5	-0.0111204
6	-0.00766045
1	0.0407584
2	0.0189499
3	-0.00376343
1	0.000312166
1	-0.027908
2	-0.0177609
3	0.00811435
4	0.0037571
1	0.0326445
2	0.0106614
3	0.00785525
1	0.0487903
2	-0.0172677
3	0.00703793
1	0.0474738
2	-0.0568252
3	0.0325152
4	0.0227588
5	0.00275256
1	0.027837
2	0.0179041
3	0.0114926
4	0.00238773
1	-0.0343196
2	0.00743844
1	0.000267571
1	0.0411979
2	-0.0272007
3	0.0248722
4	0.00233355
1	-0.0777839
2	0.0238048
3	0.0102952
4	0.00324711
1	0.0424565
2	0.0306389
3	-0.0154693
4	-0.00105515
1	-0.025799
2	0.0270458
3	0.00986022
4	-0.0013093
1	-0.0114567
2	0.00953011
3	-0.00614011
1	0.0397485
2	0.0150662
3	0.00547104
1	-0.039675
2	-0.0499054
3	-0.0173672
4	-0.0123818
5	0.00252831
1	-0.0513806
2	-0.0402106
3	0.0420768
4	0.0294533
5	0.00945432
6	-0.00530037
1	-0.00249706
1	0.027633
2	0.0286824
3	0.0105508
4	-0.00453304
1	-0.0663897
2	0.0581732
3	-0.0164712
4	0.000264082
1	-0.0495559
2	-0.0330464
3	0.0268786
4	0.0200131
5	0.0110195
6	-0.00950243
7	-0.00560967
1	-0.103276
2	0.0360635
3	-0.0198931
4	0.011867
5	-0.00547288
1	-0.0201143
2	-0.0219268
3	0.00412643
1	-0.00309442
1	-0.0140186
2	0.0100576
3	0.00011851
1	0.0658428
2	-0.0228611
3	0.0201412
4	0.00239817
1	0.0393586
2	0.0213314
3	-0.0042197
1	-0.00503632
1	-0.0652072
2	0.0190214
3	-0.00215187
1	0.0127724
2	0.0114235
3	-0.00228195
1	-0.0892854
2	0.0663166
3	0.0181542
4	0.0126911
5	0.00172636
1	0.0734675
2	0.0294999
3	0.00122417
1	0.0718997
2	-0.0367597
3	0.0273218
4	-0.0110011
5	0.00295061
1	-0.0560425
2	-0.0105827
3	0.0015295
1	-0.0854865
2	0.0714155
3	-0.0263557
4	-0.0180463
5	0.00829912
6	-0.00267754
1	-0.046975
2	-0.0195611
3	0.00773106
1	-0.0539428
2	-0.00455072
1	0.0403068
2	0.00286263
1	0.0145834
2	0.0153714
3	-0.00527212
1	0.0697127
2	0.0565296
3	-0.048471
4	0.0251633
5	-0.0147982
6	-0.0094911
7	0.00613357
1	0.0509434
2	-0.0607525
3	0.0321767
4	-0.0304392
5	-0.0201533
6	0.0162574
7	-0.00379904
1	-0.0697137
2	0.0238384
3	-0.0218779
4	-0.00425196
1	0.0665026
2	-0.00475135
1	-0.0741797
2	0.0282665
3	0.0144285
4	-0.00522396
1	0.0486499
2	-0.0478034
3	0.0419456
4	-0.030348
5	-0.00202722
1	0.0782645
2	0.0635891
3	-0.047132
4	0.0180033
5	-0.00634029
1	-0.0621478
2	-0.050683
3	-0.0186958
4	-0.0135716
5	-0.00571233
1	0.0198542
2	-0.0290724
3	-0.00504532
1	-0.064201
2	0.0716834
3	0.00982319
4	-0.00316014
1	-0.00895722
2	7.4198e-006
1	-0.0732568
2	0.0911974
3	0.0256333
4	0.0150728
5	0.00787565
1	0.0104657
2	-0.00155227
1	0.0427665
2	0.033507
3	0.0147643
4	0.00144286
1	0.0040133
