1207	3
 -207	   +4	+0.559617908	-0.184674396
 -408	  -10	+0.373393963	-0.374130909
 -309	  -25	-0.507980590	-0.238254052
 -220	  -11	+0.220496231	-0.182981171
 -488	  -76	+0.236365856	-0.434528692
 -265	  -26	-0.609546190	-0.205712599
 -396	  +12	-0.181737724	-0.348159758
 -426	  -45	+0.198156682	-0.366770712
 -235	  +28	+0.520187994	-0.222553014
 -321	  -68	+0.548448134	-0.279199660
 -383	  -32	+0.412884915	-0.334993461
 -285	   -8	-0.990417188	-0.207778808
 -474	  +63	-0.967284158	-0.421481155
 -202	  +20	-0.718924528	-0.159647498
 -493	  -31	+0.293008209	-0.441872984
 -344	  -78	-0.018890957	-0.289505058
 -473	  -21	+0.841792047	-0.457304087
 -353	   -9	-0.281105991	-0.287069089
 -363	  -76	-0.630054628	-0.282036811
 -378	  -36	+0.849848933	-0.344393324
 -309	  +59	+0.318765831	-0.289574630
 -486	  -49	+0.143772698	-0.423341474
 -246	   +3	+0.194311350	-0.214394920
 -493	  -45	+0.706228828	-0.456181534
 -510	  -65	+0.036957915	-0.442148193
 -453	  -74	+0.688039796	-0.405658131
 -312	  -40	+0.258156072	-0.272169480
 -212	  -29	+0.458418531	-0.183410435
 -497	   +6	+0.543137913	-0.471376548
 -468	  -26	+0.393536180	-0.430708385
 -375	  +71	-0.893856624	-0.318895776
 -379	  -36	-0.027314066	-0.324062225
 -424	   +4	+0.051484725	-0.389876920
 -337	   -2	+0.148167364	-0.292621086
 -306	  -15	+0.052339244	-0.252857496
 -299	  -15	+0.585985900	-0.267470747
 -393	  -59	+0.031647694	-0.327193094
 -534	   -7	+0.722159490	-0.541657303
 -385	  -28	-0.522141179	-0.304653971
 -462	  -76	+0.450361644	-0.411601819
 -402	  -71	-0.909543138	-0.310987105
 -459	  -85	+0.317117832	-0.390735182
 -439	  -32	+0.155796991	-0.382388501
 -311	  -40	+0.859309671	-0.294070535
 -170	   -5	-0.206091494	-0.137386320
 -463	  -77	-0.732718894	-0.366774333
 -467	  -44	+0.853083895	-0.441106311
 -331	  -38	+0.125095370	-0.279927637
 -459	  -22	+0.690542314	-0.427570126
 -276	  -24	+0.699514756	-0.247978601
 -485	  -34	-0.768364513	-0.410003416
 -350	   -6	-0.140476699	-0.293432938
 -230	  -31	+0.127964110	-0.202397171
 -439	  -91	+0.944700461	-0.412465891
 -486	   -9	-0.639454329	-0.418244875
 -252	  -22	-0.877315592	-0.180515960
 -393	  -73	-0.148716697	-0.329151178
 -309	  -29	+0.494369335	-0.267208022
 -210	  +34	-0.207007050	-0.170997878
 -380	  -32	+0.158055361	-0.327603833
 -450	  -16	-0.789056063	-0.381501442
 -310	  -34	-0.906125065	-0.237817582
 -168	   -8	+0.196691794	-0.148961772
 -429	  -34	-0.231543931	-0.356594221
 -398	  -67	-0.018097476	-0.328015897
 -108	   +4	+0.105868709	-0.096310336
 -337	  -65	+0.777459029	-0.302288023
 -423	  -24	-0.811517685	-0.344826868
 -409	  +32	+0.912717063	-0.394620966
 -480	  +46	+0.993102817	-0.480425289
 -219	   -7	-0.566576128	-0.174128556
 -374	  +34	-0.370952483	-0.315531343
 -387	  -35	-0.473677786	-0.315114798
 -316	  -22	+0.002105777	-0.264479762
 -443	  -80	+0.548326060	-0.392285730
 -160	   +6	-0.745292520	-0.112545712
 -374	  +17	+0.184118168	-0.331774597
 -328	  -31	+0.214636677	-0.276187424
 -273	   +8	-0.417645802	-0.211676074
 -437	  -37	+0.988769189	-0.407338730
 -408	  +89	+0.340861232	-0.400541605
 -249	  -29	+0.602465896	-0.227769231
 -345	  +32	-0.523850215	-0.286764806
 -190	  -29	+0.696707053	-0.187195678
 -440	  +60	+0.281105991	-0.423042365
 -374	   +1	+0.278969695	-0.339458632
 -262	   +8	-0.766960662	-0.192677439
 -359	  -18	+0.496627705	-0.324818273
 -513	  -95	-0.468794824	-0.423129884
 -355	  -38	+0.928952910	-0.337362328
 -441	  -19	+0.747489853	-0.419294388
 -286	   -1	+0.322367016	-0.252768592
 -330	  -14	+0.409955138	-0.301661528
 -474	  -49	-0.515976440	-0.397005646
 -490	  -82	+0.138767663	-0.427875310
 -388	   +0	+0.429303873	-0.348436096
 -262	   -2	-0.832758568	-0.203044482
 -383	  -35	-0.333353679	-0.313489334
 -143	  +23	-0.267983032	-0.119748056
 -131	   +4	+0.971373638	-0.132911688
 -314	  -46	-0.206579791	-0.263611905
 -390	  -26	-0.048860134	-0.332083570
 -331	   -2	+0.391216773	-0.294631391
 -369	  -77	+0.323282571	-0.308353279
 -260	  -24	+0.499008148	-0.227707032
 -339	  -43	-0.212988678	-0.269899890
 -359	   +1	+0.958861049	-0.343805496
 -321	  -37	-0.901852474	-0.244729916
 -215	  -29	+0.821161534	-0.202415142
 -251	  -26	-0.627002777	-0.189959188
 -312	  -19	-0.034028138	-0.257490934
 -544	  -68	+0.153355510	-0.489415878
 -172	  -18	+0.489242225	-0.163221512
 -490	  -64	+0.080782495	-0.426834778
 -304	  -93	-0.838984344	-0.219609687
 -268	  -31	+0.110873745	-0.226977521
 -497	  -36	+0.842646565	-0.472377195
 -402	  +66	-0.961424604	-0.348929099
 -334	  -60	-0.034760582	-0.274382827
 -436	  -44	-0.797357097	-0.341074285
 -317	  -15	+0.490401929	-0.278081245
 -407	  -29	+0.150120548	-0.347434546
 -357	   +9	-0.355204932	-0.310340428
 -540	  -84	+0.359904782	-0.487146452
 -361	  -31	+0.266640217	-0.323287388
 -331	  -15	-0.988647114	-0.242324970
 -336	  -43	-0.294167913	-0.267934311
 -237	  -25	+0.680288095	-0.219361544
 -280	  -18	-0.163487655	-0.232547749
 -285	  -11	-0.377544481	-0.226666397
 -314	  -12	-0.694387646	-0.240330599
 -424	  +43	-0.739310892	-0.376710848
 -253	  -42	+0.241492965	-0.217922036
 -149	  -16	-0.467696158	-0.112042360
 -456	  -45	-0.007477035	-0.392350433
 -538	  -20	-0.456038087	-0.480007400
 -410	  -32	-0.233252968	-0.352341492
 -320	  -29	-0.620349742	-0.249220100
 -217	  -19	-0.378154851	-0.171513526
 -351	  -54	+0.163914914	-0.301971309
 -373	  -31	-0.652088992	-0.293176907
 -250	  -26	-0.573778497	-0.189680830
 -506	  -66	+0.899838252	-0.472171464
 -227	  +26	+0.272438734	-0.198004982
 -453	  -33	-0.591845454	-0.386587505
 -292	  -16	-0.801507614	-0.226953406
 -294	  +19	-0.867183447	-0.224121780
 -426	  -65	-0.094332713	-0.360690441
 -340	   -3	-0.670461135	-0.270891006
 -464	  -35	-0.642445143	-0.382574338
 -353	  +33	+0.010101627	-0.309706726
 -461	  -13	-0.851252785	-0.374237444
 -231	  -31	+0.524521622	-0.214173645
 -216	  +12	-0.382305368	-0.178181028
 -487	  -59	+0.050019837	-0.423423259
 -569	  -41	+0.679494613	-0.563049143
 -457	   -2	-0.823908200	-0.372603390
 -273	  -39	+0.326090274	-0.237359154
 -185	   +1	-0.087740715	-0.161418707
 -356	  -31	-0.389629810	-0.287762296
 -408	   +1	-0.252296518	-0.349385450
 -352	  +28	-0.218726157	-0.298159174
 -342	  -70	-0.856929228	-0.260131764
 -190	  +28	-0.291421247	-0.159829142
 -240	  -78	-0.781182287	-0.167264532
 -280	   +1	-0.522019105	-0.225695658
 -290	  -58	+0.351603748	-0.243170319
 -366	  +10	+0.680043947	-0.353319616
 -295	  +75	-0.973326823	-0.242430513
 -470	  +76	-0.824823756	-0.433517221
 -192	  -12	+0.314981536	-0.166128106
 -252	   -7	+0.117160558	-0.221666625
 -348	  -50	+0.894344920	-0.316260408
 -215	  -13	-0.546372875	-0.170057984
 -259	  -35	-0.179723502	-0.207222971
 -380	  -42	-0.797601245	-0.291294240
 -448	  +86	-0.178930021	-0.443117699
 -201	   -4	-0.517441328	-0.158958983
 -546	  -24	-0.579271828	-0.480225978
 -420	  +21	+0.887691885	-0.400154151
 -476	  -55	-0.693533128	-0.383906968
 -397	  +46	-0.727896970	-0.334077982
 -401	  -20	-0.104159673	-0.345813815
 -203	  +21	-0.292886135	-0.170725667
 -534	  -42	-0.946897794	-0.454078818
 -406	   -9	-0.718131046	-0.327988700
 -239	  -21	-0.846491897	-0.180611105
 -306	  -52	+0.975524155	-0.280849250
 -414	  +16	-0.181615650	-0.367328964
 -306	  -41	-0.340433973	-0.250495137
 -268	  -14	-0.943845943	-0.198519388
 -376	  -40	-0.209021271	-0.319917683
 -435	  -74	+0.434125797	-0.374532727
 -281	  -57	-0.779107028	-0.211280622
 -318	  -55	+0.504928739	-0.276235674
 -433	   +1	-0.651234474	-0.368984475
 -488	  -35	+0.586718345	-0.445186878
 -287	  -36	+0.044343394	-0.244259765
 -463	  +32	-0.763481552	-0.401599394
 -456	  +50	-0.137913144	-0.415252583
 -185	  -17	+0.193395795	-0.153980439
 -286	  +15	+0.545762505	-0.262604927
 -266	  +88	-0.322855312	-0.234619454
 -281	  -25	+0.868587298	-0.265163691
 -509	  -39	+0.724478896	-0.473479578
 -570	  -77	-0.566087832	-0.501054916
 -370	  +27	-0.459578234	-0.312187707
 -391	  -62	-0.595629749	-0.312276411
 -393	  -43	-0.688161870	-0.311737998
 -226	   -2	+0.034821619	-0.187318445
 -257	  -11	+0.818048647	-0.250062240
 -317	  -22	-0.613696707	-0.246250239
 -435	  -39	+0.376873074	-0.387278542
 -366	  -75	+0.307596057	-0.307021502
 -322	   +0	+0.261391034	-0.284220288
 -360	  -79	-0.103183081	-0.293665260
 -215	   +9	+0.460860012	-0.197712504
 -175	  -16	-0.986083560	-0.119002456
 -117	   +7	+0.010956145	-0.098259769
 -364	  -29	-0.145359661	-0.297493730
 -277	  -54	+0.019745476	-0.231198814
 -203	   -9	-0.140537736	-0.166199042
 -241	  -49	-0.542893765	-0.185215121
 -217	  -34	+0.633350627	-0.199886089
 -342	  +36	-0.088045900	-0.296778473
 -463	  -11	+0.924985504	-0.443140497
 -331	  +56	+0.168370617	-0.292375751
 -458	  -53	-0.911313211	-0.363075266
 -413	  -39	+0.047395245	-0.348235245
 -278	  -88	+0.965086825	-0.250099492
 -555	  -90	-0.663563952	-0.464478255
 -334	  -34	-0.206213569	-0.268077216
 -211	  -19	-0.084139531	-0.171352643
 -399	  -61	+0.772148808	-0.366427186
 -313	  -26	+0.088351085	-0.275766483
 -139	  +23	+0.256202887	-0.131559148
 -384	  -42	-0.200476089	-0.326135118
 -425	  -19	+0.488937040	-0.379144380
 -446	  +15	+0.038239692	-0.402509280
 -458	  -91	-0.228370006	-0.385607078
 -480	  -60	+0.715079196	-0.446357119
 -465	  -91	-0.562547685	-0.380789095
 -433	  -43	-0.476180303	-0.358870921
 -312	   -2	-0.394390698	-0.254519296
 -274	  -62	+0.235694449	-0.232558594
 -529	  -57	-0.618274483	-0.437189592
 -452	  -57	+0.997436445	-0.416493201
 -531	   -7	+0.282570879	-0.501520719
 -247	  -34	+0.221289712	-0.215420527
 -512	  -77	-0.641224403	-0.423089597
 -388	  -44	+0.283547472	-0.337284781
 -225	  -61	-0.411542100	-0.168763879
 -357	  -29	+0.919370098	-0.342049548
 -499	  -73	+0.151829585	-0.434516887
 -322	  -16	+0.797540208	-0.297053119
 -407	   +5	-0.761589404	-0.331385572
 -304	  +53	+0.466292306	-0.279142953
 -441	  -40	-0.640247810	-0.364050582
 -512	  -63	+0.947080905	-0.475290330
 -442	  -46	-0.895199438	-0.357002707
 -197	  -28	+0.680104984	-0.184047126
 -315	  +27	+0.993285928	-0.297063935
 -314	  -56	+0.544053468	-0.269985236
 -171	  -14	-0.202551347	-0.141210973
 -113	   -5	+0.625293741	-0.118051753
 -444	  -63	-0.435407575	-0.365778448
 -347	  -28	-0.268654439	-0.278928326
 -418	  -30	-0.292153691	-0.357884577
 -198	  -49	-0.986388745	-0.122613813
 -347	  -21	-0.282937101	-0.278363378
 -505	  -59	-0.718680380	-0.417457074
 -310	  +24	-0.865291299	-0.250339889
 -219	  +36	+0.236426893	-0.192024551
 -491	  -65	+0.280739769	-0.440847717
 -130	   -5	-0.934995575	-0.077110285
 -314	   +1	+0.253761406	-0.268940932
 -260	  -28	-0.272743919	-0.211780627
 -177	  +42	-0.891598254	-0.129097531
 -146	  -26	-0.966856899	-0.099658416
 -460	  +65	+0.052827540	-0.431732216
 -337	  -48	-0.746818445	-0.260760895
 -188	  +46	+0.140720847	-0.165870824
 -506	  -62	-0.014007996	-0.439537813
 -320	  -60	+0.961241493	-0.294794413
 -209	  +67	-0.836664937	-0.159279497
 -458	  -89	-0.221045564	-0.379233328
 -320	  -43	+0.266701254	-0.283954616
 -266	  +12	-0.950621052	-0.205259591
 -383	  +32	-0.927121799	-0.311825208
 -284	   +3	-0.527207251	-0.222212619
 -542	  -48	-0.866695151	-0.469599021
 -421	  +39	-0.141514328	-0.387852665
 -211	  -45	+0.108188116	-0.170858995
 -226	  -11	+0.746208075	-0.221460200
 -319	  -82	+0.085848567	-0.268900110
 -244	  +24	+0.124362926	-0.217937007
 -448	  -30	+0.391827143	-0.402255233
 -449	  +17	-0.056245613	-0.413742767
 -363	  -84	-0.435224464	-0.279086961
 -408	  -21	+0.562913907	-0.367896597
 -522	  -85	+0.118564409	-0.455340462
 -351	  -88	-0.834101382	-0.255535516
 -363	  -20	-0.593371380	-0.288818693
 -315	  +19	+0.811517685	-0.293909298
 -239	  -40	+0.742057558	-0.223460821
 -419	  -41	+0.377971740	-0.379598365
 -169	  -49	+0.213232826	-0.139115527
 -577	  -67	+0.214575640	-0.527739005
 -411	  +42	-0.137730033	-0.361063231
 -466	  -23	+0.396526994	-0.435537150
 -331	  +41	+0.448042238	-0.310254588
 -291	   -8	+0.102145451	-0.246130177
 -143	  -24	-0.974730674	-0.090295068
 -207	  +47	-0.112033448	-0.182455962
 -324	  -13	-0.280678732	-0.264771790
 -242	  -20	+0.428388318	-0.215089831
 -408	  -48	+0.714835047	-0.376411687
 -436	  -23	+0.017548143	-0.378176487
 -449	  -75	-0.696401868	-0.365864658
 -469	  +50	-0.745780816	-0.414424051
 -321	  -25	-0.013397626	-0.280596442
 -221	   -5	+0.250465407	-0.189044595
 -417	  -66	-0.580065310	-0.328097232
 -352	  -31	-0.101596118	-0.299194249
 -229	  +13	+0.604235969	-0.220957558
 -298	  -19	-0.184789575	-0.244768524
 -477	  -42	+0.669789727	-0.435574603
 -237	   +0	+0.544785913	-0.211292172
 -362	   -5	-0.650013733	-0.296021631
 -336	  -46	-0.796990875	-0.257757709
 -564	  -31	+0.136448256	-0.521720635
 -433	  -42	+0.875362407	-0.410433286
 -562	  -23	+0.516159551	-0.546397566
 -346	  +13	-0.498275704	-0.286908755
 -333	  -93	-0.270790735	-0.254716859
 -496	   +3	+0.100253304	-0.463075260
 -263	  +20	-0.966795862	-0.191003589
 -448	  -69	+0.283425398	-0.389329210
 -499	  -50	+0.626209296	-0.453402256
 -280	  +19	-0.728568377	-0.228035646
 -251	   -5	-0.831232643	-0.191516346
 -260	  +11	-0.847468490	-0.202772966
 -434	  -63	+0.272316660	-0.376264261
 -394	  -49	-0.369609668	-0.327416379
 -278	  -63	+0.732291635	-0.260296748
 -254	   -6	-0.524338511	-0.196159286
 -429	   -3	-0.648854030	-0.358776405
 -253	  -25	+0.856501968	-0.234197787
 -398	  -43	-0.613757744	-0.321371677
 -279	  -20	-0.217688528	-0.233720941
 -265	  +55	-0.662221137	-0.208276216
 -242	  +44	-0.915097507	-0.189213218
 -338	  -19	-0.736869411	-0.272888481
 -291	  -74	-0.989074374	-0.204745971
 -409	  +68	-0.812982574	-0.360729373
 -311	  -20	+0.662343211	-0.294498219
 -175	  -27	-0.402325510	-0.138950450
 -401	  -70	-0.463911863	-0.325516007
 -467	  -62	-0.589648122	-0.391362804
 -420	  -55	+0.932065798	-0.396676526
 -356	   -7	+0.570299387	-0.318325644
 -320	   +2	-0.171788690	-0.270298658
 -274	  -19	+0.501510666	-0.246250868
 -349	   +1	-0.126560259	-0.294248314
 -178	  -38	-0.308084353	-0.141118173
 -336	   +0	+0.825189978	-0.324478413
 -448	  -78	-0.242164373	-0.371247992
 -372	  -50	+0.960570086	-0.339026750
 -293	   -9	-0.922421949	-0.213516186
 -251	  -21	+0.814874722	-0.229027792
 -323	  -66	-0.128330332	-0.259968943
 -404	  -32	-0.667165136	-0.322343529
 -501	   +8	-0.070162053	-0.464516503
 -451	  +35	+0.481124302	-0.439862113
 -240	  -42	-0.486190374	-0.190121576
 -380	  -59	+0.193700980	-0.319504715
 -309	  -69	+0.651478622	-0.271091035
 -416	  -27	+0.843379009	-0.394410543
 -170	   -5	+0.398297067	-0.146845396
 -395	  -12	+0.287514878	-0.343937223
 -278	  -44	-0.731376080	-0.203133609
 -424	  +11	-0.235145116	-0.372444532
 -411	  -89	-0.084444716	-0.347198587
 -233	  -29	+0.786065249	-0.214591256
 -273	   +6	+0.459761345	-0.239953982
 -200	  -28	-0.885067293	-0.135911380
 -377	  -36	-0.585985900	-0.311588041
 -258	  +25	-0.633594775	-0.198580453
 -172	   -4	-0.194616535	-0.141972070
 -349	  -30	+0.262794885	-0.297405122
 -297	  -11	-0.949888607	-0.226613079
 -240	  +80	+0.655568102	-0.225115186
 -170	  -27	+0.851130711	-0.167253906
 -512	  -67	-0.772820215	-0.413518841
 -123	   +3	+0.019257179	-0.098848347
 -407	  -38	+0.713126011	-0.378411117
 -381	  -91	-0.377910703	-0.301869147
 -472	  -90	-0.008758812	-0.400455175
 -488	   +6	-0.070101016	-0.448731782
 -398	  -66	-0.723807489	-0.316603067
 -428	  -70	+0.913571581	-0.390912953
 -154	  -23	+0.034394360	-0.127019219
 -385	  -28	-0.215857418	-0.330872065
 -259	  -27	-0.494369335	-0.209062639
 -338	  -35	-0.300149541	-0.277840790
 -132	   +0	+0.483932005	-0.126884225
 -538	  -44	-0.973387860	-0.446414564
 -344	  +39	-0.709097568	-0.274227317
 -515	  -33	+0.080660421	-0.468329292
 -314	  -27	-0.142735069	-0.262231677
 -445	  +48	+0.516830958	-0.443427116
 -355	  -26	-0.543870357	-0.289857741
 -322	  -65	+0.792840358	-0.284044481
 -291	  +43	+0.315164647	-0.272305156
 -422	   -3	-0.676259651	-0.347062748
 -163	   +5	-0.727896970	-0.113917077
 -162	   +0	-0.380230110	-0.133695868
 -550	  -27	+0.819269387	-0.535701400
 -312	  -49	-0.789727470	-0.241648453
 -400	  +50	+0.078035829	-0.373139955
 -437	  +82	+0.304177984	-0.434282408
 -245	  -24	+0.765495773	-0.233524795
 -434	  +32	-0.624256111	-0.370782211
 -209	  -13	+0.423932615	-0.191584703
 -326	   -9	-0.149998474	-0.276215997
 -286	  +27	-0.784478286	-0.232067867
 -460	  +33	-0.538193915	-0.401936097
 -306	  -11	+0.408856471	-0.283175702
 -158	  +12	+0.208288827	-0.137572984
 -321	  -51	+0.458418531	-0.274745108
 -360	  -84	-0.842280343	-0.273749847
